"Id" "date" "ff" "t" "td" "hu" "dd" "precip" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome" "msl_arome" "rain" "rain_class"
"231" "22092001_432" "2017-03-08" 5.91458333333333 283.505833333333 283.495 99.9458333333333 250.458333333333 1.8 5.59745346666667 233.69269625 4.50783237083333 3.2167037 283.328129583333 283.111670833333 98.6031849583333 11.3949978746 101890.42 1 "low_rain"
"232" "22092001_293" "2016-10-20" 2.33416666666667 282.85125 280.375 85.4666666666667 184.875 0.8 2.632774775 245.266704416667 0.398031429833333 -2.47662897916667 282.167787916667 280.350625 88.802836625 3.64085206 102106.14 0.4 "low_rain"
"233" "22092001_533" "2017-06-17" 3.295 291.544166666667 284.915833333333 67.1458333333333 51.5416666666667 0.2 2.89898363333333 57.43871125 -1.87265487291667 -1.99380940875 291.079454166667 285.681332083333 72.004474375 0 102516.41 0 "no_rain"
"234" "22092001_688" "2017-11-19" 2.81791666666667 282.405416666667 281.752083333333 95.7083333333333 253.291666666667 0 2.44581454583333 281.098594583333 2.21709549583333 -0.532922278333333 282.096374583333 281.511090833333 96.1940711666667 6.4399043462 102437.71 0 "no_rain"
"235" "22092001_397" "2017-02-01" 5.19541666666667 282.17 281.88625 98.1708333333333 203.208333333333 7.6 5.2809657375 196.1614475 1.30853026895417 4.9920003625 282.30391125 281.560070416667 95.242620375 95.35826404 100143.2 5.8 "high_rain"
"236" "22092001_215" "2016-08-03" 4.75666666666667 290.627916666667 288.6875 89.4333333333333 244.875 2.6 4.53267870416667 231.000595416667 3.19648797916667 2.90583634333333 290.04835125 288.613415 91.8328437083333 41.556535585 101345.97 1.6 "low_rain"
"238" "22092001_690" "2017-11-21" 5.49916666666667 284.129166666667 282.151666666667 87.7583333333333 220.125 0 6.08531734166667 215.314605416667 3.5014058625 4.94598614583333 283.741870416667 282.595179583333 92.7005649166667 0.03863915188 101169.59 5.2 "high_rain"
"239" "22092001_602" "2017-08-25" 2.68708333333333 289.086666666667 286.02 83.7375 42.625 0.2 2.64504409166667 28.681551125 -1.318865855 -2.2229481625 289.045409166667 285.77236875 82.8697897916667 0.04635651613 101462.99 0.2 "low_rain"
"240" "22092001_448" "2017-03-24" 4.72375 279.566666666667 278.15625 91.5125 68.2916666666667 0 3.6766892025 70.8834558333333 -2.8041968775 -1.53902673791667 279.436127916667 277.463399583333 88.2063720833333 4.32813175 101537.6 0 "no_rain"
"242" "22092001_44" "2016-02-14" 3.92208333333333 277.185416666667 275.928333333333 91.6375 174.916666666667 6.8 4.17506845 198.100238041667 1.51953789458333 -1.78419056073333 277.771799166667 276.25807125 90.0469189166667 144.69336011 98923.81 0 "no_rain"
"243" "22092001_119" "2016-04-29" 3.96 279.281666666667 277.652083333333 89.7708333333333 231.875 8.9 4.03689316666667 217.199893416667 2.84399764333333 0.365795095583333 279.197062083333 277.532723333333 89.41469025 74.51318191 101457.68 0.2 "low_rain"
"244" "22092001_331" "2016-11-27" 4.97291666666667 279.105833333333 278.160833333333 93.9791666666667 62.625 0 4.02235857083333 53.424889375 -3.2014047375 -2.31081923333333 279.51657625 278.789167916667 95.230961 1.0381364862 101728.55 0 "no_rain"
"245" "22092001_721" "2017-12-22" 2.81083333333333 281.442916666667 281.17375 98.075 216.875 1 2.20928529583333 234.428098333333 1.82165535145833 1.02592280433333 281.22555125 280.933247083333 98.054547125 3.14278722426 103735.91 0.8 "low_rain"
"247" "22092001_262" "2016-09-19" 1.44208333333333 287.385833333333 284.908333333333 85.9458333333333 216.375 0.2 1.42174340166667 239.980784513994 0.729115286458333 -0.802876317779167 286.85872625 284.854802083333 88.3500310416667 10.757345082 102080.49 0 "no_rain"
"248" "22092001_620" "2017-09-12" 5.76375 285.704166666667 283.4025 86.8875 245.875 2.6 5.11238869166667 240.005420416667 3.80963733333333 2.80649347583333 285.758475416667 283.16444875 85.2720525833333 8.490468041 100819.99 10.5 "high_rain"
"249" "22092001_506" "2017-05-21" 3.58375 286.77875 282.075416666667 75.5 150.375 0.2 3.15389824583333 147.802416166667 -1.73518517485417 2.37340069166667 286.08663625 282.160570833333 78.515544875 0 101603.945 0 "no_rain"
"250" "22092001_630" "2017-09-22" 2.7675 284.95125 281.545416666667 81.8041666666667 227.708333333333 0 2.39081834166667 230.102369583333 1.6991501725 1.50578342941667 283.775961666667 281.0960675 85.1057927083333 0.589375018 102219.05 0 "no_rain"
"251" "22092001_272" "2016-09-29" 4.09666666666667 286.225833333333 285.207916666667 93.6291666666667 264.708333333333 0.6 3.49757505416667 250.2488625 2.39651415833333 1.77870064333333 286.229659583333 284.849804166667 91.44494875 5.9058722686 101848.24 0.4 "low_rain"
"252" "22092001_101" "2016-04-11" 2.92083333333333 281.63625 277.84375 79.8166666666666 156.708333333333 0.2 2.66058367083333 176.75016 0.0555222868749999 2.33285746291667 280.738835416667 277.029651666667 79.2576989166667 1.9180258462 100133.79 0 "no_rain"
"253" "22092001_374" "2017-01-09" 4.94375 280.34125 279.9425 97.3125 256.625 3.6 4.6591456875 247.340408333333 3.884380375 1.83447876041667 280.42285125 279.63889625 94.8719880416667 19.222157596 101817.67 2.6 "high_rain"
"254" "22092001_673" "2017-11-04" 4.42916666666667 282.8 281.667083333333 92.7375 283.5 0.8 3.75680212916667 278.835295416667 3.25240628125 -0.865207240416667 282.93582875 281.542410833333 91.176481875 44.95841022 100595.1 4.2 "high_rain"
"255" "22092001_40" "2016-02-10" 4.55291666666667 275.739583333333 273.28 84.3041666666667 258.333333333333 2 4.57991730833333 266.552963333333 4.33703925833333 0.170281379583333 275.988505 273.673343333333 84.856 7.8972167978 100267.375 2.8 "high_rain"
"256" "22092001_710" "2017-12-11" 7.89791666666667 276.128333333333 274.907916666667 91.8708333333333 263.875 34.5 7.81581075833333 266.732909916667 0.33438429 -7.26757495 277.155432083333 275.611622083333 89.6926247083334 1069.0481846 96622.93 3.2 "high_rain"
"257" "22092001_523" "2017-06-07" 4.85208333333333 285.705 281.64125 77.2416666666667 239.333333333333 0 4.61629649166667 235.41325875 3.29076781666667 2.58333377458333 285.706513333333 281.721501666667 77.5943714166667 3.3699475049 101627.35 0.2 "low_rain"
"258" "22092001_422" "2017-02-26" 6.565 282.059166666667 280.80875 92.05 227.333333333333 1.2 6.45782552916667 219.215920416667 3.9805810125 4.92361585 282.483062083333 280.949737083333 90.371837625 5.2288918746 100602.35 12.1 "high_rain"
"259" "22092001_110" "2016-04-20" 5.41916666666667 282.727083333333 278.809583333333 77.9125 66.5833333333333 0.8 4.42156216666667 70.79863525 -4.10063222083333 -1.47972633 283.550719583333 279.076467916667 74.7246880833333 0.213280449 101892.09 0.2 "low_rain"
"260" "22092001_71" "2016-03-12" 2.28125 277.642916666667 276.085 90.4125 94.5416666666667 0 2.03253929291667 127.4150825 -0.773237263125 -1.67372531916667 277.15700625 275.621128333333 90.5478459583333 1.5026733902 102865.23 0 "no_rain"
"262" "22092001_129" "2016-05-09" 4.31125 287.83875 284.946666666667 83.2958333333333 139 1.8 3.54169734583333 128.637106916667 -2.50746953125 2.40851451916667 287.241401666667 285.2989975 88.3658155 45.067556464 100118.85 2.8 "high_rain"
"263" "22092001_438" "2017-03-14" 2.7375 281.295833333333 280.185416666667 92.9541666666667 307.083333333333 0.2 2.23815690833333 277.935768154167 1.17538066320833 -1.5735445018125 281.362117083333 280.335006666667 93.4590038333333 1.12996633 103532.59 0.6 "low_rain"
"264" "22092001_614" "2017-09-06" 3.67791666666667 287.45375 283.48375 77.6291666666667 278.083333333333 0 3.422668 282.183390833333 3.1002524375 -0.866027863333333 287.361466666667 283.736819583333 79.6572784166667 1.326902297 102363.6 1 "low_rain"
"265" "22092001_219" "2016-08-07" 3.76125 291.47625 287.282083333333 77.1666666666667 264.541666666667 0 3.27511542916667 246.970567916667 2.8407842375 1.00798897041667 291.3539575 287.129724583333 77.0266939166667 1.41424455468 102670.984 0.2 "low_rain"
"266" "22092001_131" "2016-05-11" 1.69458333333333 285.754583333333 284.355416666667 91.8166666666667 76.8333333333333 0.4 1.59857969875 136.176353916667 -0.813173813458334 -0.378941033333333 286.38020375 284.628209166667 90.22807575 42.901078675 100127.89 1.2 "low_rain"
"267" "22092001_259" "2016-09-16" 6.9625 286.973333333333 284.890833333333 87.7666666666667 319.125 0.6 5.65339140833333 314.766652916667 3.8684533375 -4.0404212625 287.446072083333 284.514361666667 83.395849 12.3986252252 101382.35 0.6 "low_rain"
"268" "22092001_648" "2017-10-10" 2.88708333333333 285.838333333333 284.338333333333 90.8416666666667 241.458333333333 0 3.1224053625 235.645424166667 2.51343221666667 1.73946754958333 286.109302083333 283.802559583333 86.4575976666667 0.32481920322 101931.62 0 "no_rain"
"270" "22092001_344" "2016-12-10" 4.75291666666667 283.490416666667 282.248333333333 92.2208333333333 202.416666666667 1.2 4.40069359166667 197.29400375 1.29971219166667 4.15980710833333 282.076105416667 281.43096875 95.86355825 0.3407097678 102461.29 3.6 "high_rain"
"272" "22092001_326" "2016-11-22" 3.73083333333333 278.854166666667 277.119583333333 89.1 245.708333333333 0 3.49723148458333 241.87759 2.69189405333333 1.714378751 279.224540416667 277.49564 88.902477125 1.843103968 99477.18 12.9 "high_rain"
"273" "22092001_441" "2017-03-17" 4.15833333333333 281.036666666667 277.7875 80.9083333333333 311.041666666667 0 3.73957171666667 303.910139791667 1.82415982416667 -2.1535585975 280.64760375 277.60885125 81.9428759583333 2.05384957737 102253.67 0 "no_rain"
"274" "22092001_411" "2017-02-15" 3.08625 281.85625 280.442083333333 91.475 213.375 1.8 3.2129972375 202.0518975 0.992196244208333 2.7952417375 281.44065125 280.161161666667 92.059262875 12.85833837966 102433.5 0.4 "low_rain"
"275" "22092001_22" "2016-01-23" 5.74791666666667 280.664166666667 280.445833333333 98.45 198.708333333333 0.2 4.6709682125 195.41408375 0.585470223875 4.29578336666667 278.13927 277.767181666667 97.5172619166667 2.67537300637 102944.38 0 "no_rain"
"276" "22092001_133" "2016-05-13" 3.32833333333333 284.817916666667 284.083333333333 95.5416666666666 211.208333333333 0.8 3.2260707875 186.773619352917 0.742660710125 -2.54742380125 286.334539166667 284.57538125 89.6642547916667 0.4981326551 100539.39 0.2 "low_rain"
"277" "22092001_394" "2017-01-29" 6.39541666666667 280.120416666667 279.89625 98.4333333333333 202.791666666667 4.8 5.24487208333333 194.729684583333 1.21025753775 4.9916437125 279.284522916667 278.928282083333 97.5561934166667 34.350304366 101272.74 3.6 "high_rain"
"278" "22092001_470" "2017-04-15" 3.63 282.324166666667 280.452083333333 88.3875 292.5 0.6 3.36265219166667 296.378960416667 2.76953799583333 -1.65344023875 281.875860416667 278.892904166667 82.54722425 3.8970689573 102046.37 0 "no_rain"
"279" "22092001_540" "2017-06-24" 4.4725 290.011666666667 286.3 80.2375 241.791666666667 0.2 4.33264424166667 237.887080833333 3.64984821666667 2.24160872083333 290.2373175 286.045268333333 78.278386875 2.705573069 101759.18 0.2 "low_rain"
"280" "22092001_78" "2016-03-19" 6.69041666666666 277.509166666667 275.191666666667 84.9666666666667 49.4583333333333 0 5.59599598333333 50.5288846666667 -4.26719441666667 -3.5822575125 278.10295875 275.739345833333 84.9927506666667 0.0247979384 102076.99 0 "no_rain"
"281" "22092001_563" "2017-07-17" 4.29666666666667 291.685 289.22375 86.7916666666666 38.4583333333333 0.2 3.7086152875 39.4172591875 -2.33289108041667 -2.74031986666667 292.1919975 289.18750125 84.0923493333333 0.88767734177 101735.16 0.6 "low_rain"
"282" "22092001_474" "2017-04-19" 4.85958333333333 279.732916666667 274.0075 68.2333333333333 54.125 0 4.02973499583333 52.4381024583333 -3.14535356041667 -2.44996815833333 279.764915 272.512325 61.5636184166667 0 103299.98 0 "no_rain"
"283" "22092001_52" "2016-02-22" 4.83041666666667 282.462083333333 281.712083333333 95.1333333333333 248.916666666667 4 3.81128707916667 262.43027625 3.2698952925 1.236608617375 282.18785625 281.608494583333 96.1876272916667 16.4777831774 101406.61 3.8 "high_rain"
"284" "22092001_330" "2016-11-26" 3.27166666666667 280.113333333333 279.8425 98.1666666666667 64.7083333333333 0 3.45066612916667 63.3854735416666 -2.90691594583333 -1.62931551275 280.6972175 279.92536125 94.9459242083333 0.3298752924 101624.336 0 "no_rain"
"285" "22092001_209" "2016-07-28" 3.70083333333333 289.535833333333 288.625 94.5625 257.708333333333 0.2 3.64732561666667 245.713861666667 3.133408875 1.56498714766667 289.455691666667 288.357235833333 93.338128125 3.837306617 101675.97 0.2 "low_rain"
"286" "22092001_89" "2016-03-30" 2.30416666666667 279.140833333333 276.739166666667 85.1583333333333 235 2.8 2.45003896833333 246.754952541667 1.35953643875 0.248655637083333 279.239704583333 276.27332 82.075630375 13.43845776 100945.375 0 "no_rain"
"287" "22092001_430" "2017-03-06" 8.61166666666667 279.527083333333 277.465416666667 86.8583333333333 278.583333333333 8.7 7.21538711666667 273.6391425 6.04986298333333 -1.70075321041667 279.832574166667 277.027236666667 82.8338391666667 105.08076862 99870.58 4.8 "high_rain"
"288" "22092001_304" "2016-10-31" 3.92458333333333 286.047083333333 280.770416666667 72.4916666666667 135.916666666667 0.2 3.287429925 129.671696083333 -2.3557185375 2.16717816666667 285.025045833333 280.939786666667 76.81634925 0 102216.31 0 "no_rain"
"289" "22092001_535" "2017-06-19" 3.11375 296.204166666667 289.1425 66.6916666666667 59.9166666666667 0 2.7380500125 59.5487663333334 -2.05654671208333 -1.291934271875 295.73477125 288.318391666667 65.0104644166667 0 101543.08 0 "no_rain"
"290" "22092001_368" "2017-01-03" 1.92583333333333 274.684583333333 271.957083333333 82.8791666666667 131.541666666667 0.4 1.47847026216667 103.162765904167 -0.89742247515 -0.209601682 274.099332916667 270.10944 73.3252927916667 0 103038.98 0 "no_rain"
"291" "22092001_419" "2017-02-23" 7.54625 280.768333333333 278.112916666667 83.9583333333333 277.041666666667 1.6 6.7379419125 268.697952083333 5.68472536666667 0.4729225 281.16751 277.648614166667 79.2854881666666 7.28717418 100683.1 0 "no_rain"
"292" "22092001_204" "2016-07-23" 2.04458333333333 290.690416666667 286.475416666667 78.6708333333333 213.75 0 1.82219065833333 276.302834525 1.084879684375 -0.6911610775 291.004459583333 286.488554166667 76.8445993333333 0.3334975613 102162.695 0.2 "low_rain"
"293" "22092001_408" "2017-02-12" 4.86166666666667 273.251666666667 272.600833333333 95.3833333333333 67.7083333333333 1.6 4.5360060625 66.6997630833333 -4.09464960833333 -1.72927809025 274.137413333333 272.833132083333 90.6253900416667 2.386771549 101130.06 0.2 "low_rain"
"294" "22092001_510" "2017-05-25" 4.06083333333333 292.454583333333 287.137083333333 73.4625 97.4583333333333 0.2 3.558569725 98.9949139583333 -3.38541312916667 0.714115461833333 292.00639625 287.182108333333 75.1318523333333 0 101608.03 0 "no_rain"
"295" "22092001_137" "2016-05-17" 2.265 284.356666666667 281.104166666667 81.4583333333333 239.125 0 2.21638015833333 263.221695 1.67644876758333 0.65739985125 284.740505833333 280.495964166667 76.042204375 0.0369242825 101457.875 6.2 "high_rain"
"296" "22092001_646" "2017-10-08" 2.75458333333333 286.865 286.3875 97.0041666666667 292.625 0.8 2.02025046666667 279.616832916667 1.88760285083333 -0.205594598770833 285.999292083333 285.97908375 99.8706706666667 11.194169142 102159.84 0.6 "low_rain"
"297" "22092001_498" "2017-05-13" 5.48625 285.362916666667 281.765416666667 80.2 214.958333333333 4.4 5.40690202083333 211.554064166667 2.59084059083333 4.5557534625 285.544335 281.680836666667 78.62395675 7.984261905 100557.75 0.2 "low_rain"
"298" "22092001_384" "2017-01-19" 5.67833333333333 273.3775 268.5825 71.2208333333333 60.5833333333333 0 4.2746634125 56.8265851666667 -3.35184767916667 -2.41484900583333 273.381002083333 267.5367525 62.1163028333333 0 103011.016 0 "no_rain"
"299" "22092001_464" "2017-04-09" 3.86125 287.756666666667 281.64875 70.2625 256.583333333333 0 2.84583399583333 220.5652049375 0.377744118958333 0.439062679166667 287.121744166667 281.925285833333 73.19664775 0 101855.836 0.2 "low_rain"
"300" "22092001_130" "2016-05-10" 1.695 286.8825 284.911666666667 88.95 144.083333333333 2.8 1.63559661791667 139.296993310833 -0.4800411061125 -0.799437185333333 287.146125833333 284.361814166667 85.1650375416666 66.89198509 100350.914 0.4 "low_rain"
"301" "22092001_202" "2016-07-21" 1.55333333333333 289.19125 285.9275 82.35 201.125 0.2 1.65037008958333 166.821628666667 -0.118009943333333 -0.159198500833333 290.146798333333 283.70613375 68.9019648333333 0 101660.945 0 "no_rain"
"302" "22092001_15" "2016-01-16" 2.445 276.444583333333 272.93375 78.15 282.25 0.2 1.92018151458333 278.38463625 1.634720455 -0.345592339625 275.532690416667 273.43695625 86.117199125 0.0494370672 103048.24 0 "no_rain"
"303" "22092001_618" "2017-09-10" 5.47125 286.184166666667 284.367083333333 89.0666666666667 260.416666666667 2.6 5.19599324166667 257.193504583333 4.4881203625 1.32743123875 286.389625416667 284.472024166667 88.378868 12.75849358 100287.45 3.4 "high_rain"
"304" "22092001_403" "2017-02-07" 4.10625 278.907916666667 277.570416666667 91.2083333333333 278.833333333333 1.8 3.62036162916667 263.283001833333 2.9786722275 -0.693447871833333 279.362480416667 277.117665833333 85.7552991666667 6.9754186 101340.42 0.6 "low_rain"
"305" "22092001_418" "2017-02-22" 6.24208333333333 281.927916666667 280.380833333333 90.0333333333333 260.625 0 5.95393253333333 246.890716666667 5.3948482375 2.323653725 282.124887083333 280.26499875 88.2487131666667 0.173697122 101524.13 1.6 "low_rain"
"306" "22092001_377" "2017-01-12" 6.79833333333333 278.067083333333 277.355 95.1458333333333 252.416666666667 12.1 5.0604103625 261.8195625 3.8378778125 -0.0772916577249997 278.09372875 277.141209166667 93.6491977916667 172.98036471 100415.87 8.1 "high_rain"
"307" "22092001_409" "2017-02-13" 6.02083333333333 282.61875 278.567916666667 76.3666666666667 125.291666666667 0.2 6.11149912916667 119.126331958333 -5.2519343375 2.92988065833333 281.753184166667 279.20027125 84.2076184583333 9.42521058 100902.88 1.2 "low_rain"
"308" "22092001_479" "2017-04-24" 2.67166666666667 283.4325 277.567916666667 69.3333333333333 137.625 0.2 2.23394344708333 166.274546573333 -0.08121288175 -2.01836868375 282.90379 277.68419 72.782976375 0 101464.164 3.8 "high_rain"
"309" "22092001_550" "2017-07-04" 2.6525 290.484166666667 286.356666666667 78.4625 73.625 0 2.28600010833333 57.5809426791667 -1.56191480166667 -1.10448541625 290.104524166667 286.209831666667 79.3034935 0 101788.55 0.2 "low_rain"
"310" "22092001_365" "2016-12-31" 2.87541666666667 275.462083333333 274.545833333333 93.9083333333333 255.458333333333 0.2 2.74216786666667 244.35566125 2.27067314708333 1.00261568011792 276.164079166667 275.446295833333 94.781734375 0.6409687144 102822.875 0.2 "low_rain"
"311" "22092001_557" "2017-07-11" 4.84041666666667 288.472083333333 286.440416666667 88.5625 217.375 6.5 4.63396835833333 210.518636666667 2.25326343333333 3.96347290833333 288.9336175 286.461550416667 86.4841733333333 21.757591591 100969.68 1.2 "low_rain"
"312" "22092001_691" "2017-11-22" 8.76208333333333 285.297083333333 281.815 80.0458333333333 202.166666666667 5.2 8.9667028875 197.9919625 2.76100229583333 8.4879323375 285.48110875 281.5135075 77.753172875 42.044417639 99301.72 12.7 "high_rain"
"313" "22092001_615" "2017-09-07" 3.4375 287.27 285.277083333333 88.1541666666667 248.75 1 3.2454237875 247.2217675 2.86973092083333 1.27640420375 287.32346125 284.9193575 85.77700975 7.661590385 101515.586 6.6 "high_rain"
"314" "22092001_434" "2017-03-10" 3.91416666666667 283.619166666667 280.88875 83.9583333333333 185.833333333333 0.4 3.29676349833333 184.585541666667 0.01703617625 3.14493266375 281.729585 280.208300833333 90.4753077916667 0.3783405702 102073.61 0 "no_rain"
"316" "22092001_167" "2016-06-16" 2.48083333333333 285.688333333333 283.99 90.0083333333333 269.375 17.1 2.47728745833333 284.962139583333 2.05691798333333 -0.767884839866667 285.912335 283.193610833333 84.5707105 4.9293851866 100113.28 2.8 "high_rain"
"317" "22092001_405" "2017-02-09" 3.6425 276.03625 273.40625 83.6125 106.916666666667 0.2 2.83885554958333 138.923118708333 -2.31396866458333 0.344016235291667 275.390635 273.365028333333 86.7395460833333 0.1641518705 101850.984 0 "no_rain"
"318" "22092001_543" "2017-06-27" 1.655 288.150833333333 286.4825 90.2458333333334 255.416666666667 1.8 1.70445211 196.675101416667 0.35555771595 -0.5844972925 288.983510416667 286.383309166667 85.401034625 83.51389047 100275.336 6.1 "high_rain"
"319" "22092001_477" "2017-04-22" 3.77791666666667 282.764583333333 279.475833333333 82.0041666666666 43.9166666666667 0.4 3.14531160416667 32.7099712916667 -1.7926924725 -2.45676345 282.523620833333 279.09783375 81.2535504166667 1.23590611653 102644.81 0.2 "low_rain"
"320" "22092001_261" "2016-09-18" 3.39083333333333 286.45375 284.819166666667 90.3208333333333 331.208333333333 0 2.96291479166667 299.24696565 1.42342561666667 -2.44627999583333 286.621261666667 284.427835416667 87.1900585416667 2.513730228 102199.75 0.2 "low_rain"
"321" "22092001_166" "2016-06-15" 2.62375 285.0975 283.257916666667 89.0583333333333 222.5 4.2 2.7637528975 222.332419791667 1.9662006139375 0.893467635916667 285.213765833333 283.160844166667 87.8282312083333 20.219499932 99928.57 17.1 "high_rain"
"322" "22092001_654" "2017-10-16" 5.19041666666667 288.024166666667 284.355416666667 79.3458333333333 207.208333333333 0 5.8411669875 202.4617325 1.99873869833333 4.74920631666667 289.234225416667 284.70021375 75.4717933333333 0 101362.73 1.6 "low_rain"
"323" "22092001_562" "2017-07-16" 2.345 290.4325 288.026666666667 86.7041666666667 144.083333333333 0.2 2.62622662916667 100.34809725 -0.803611098333333 -2.34980787583333 291.373974583333 288.351045416667 83.8895082916667 0.00209082726 102439.66 0.2 "low_rain"
"324" "22092001_387" "2017-01-22" 1.66166666666667 276.781666666667 268.119166666667 54.3041666666667 137.375 0 1.85860669375 156.430150833333 -0.816881176983334 1.60053224166667 274.71160125 268.575037083333 61.3394912083333 0 102387.26 0 "no_rain"
"325" "22092001_683" "2017-11-14" 2.125 279.5275 276.225833333333 79.8666666666667 234.458333333333 0 2.13789858333333 246.246838333333 1.90898822333333 0.742658859083333 278.533559166667 276.3793725 86.5662929583333 0 102704.375 0.2 "low_rain"
"326" "22092001_313" "2016-11-09" 7.53416666666667 281.196666666667 279.559166666667 89.5916666666667 292.583333333333 8.4 6.5329409875 285.395195416667 5.73285212916667 -2.36624319875 281.621786666667 279.314393333333 85.7279122083334 127.2720028 99976.17 2.2 "high_rain"
"327" "22092001_476" "2017-04-21" 3.05541666666667 281.977083333333 274.24 62.3708333333333 59.75 0 2.2336464875 67.5780653333334 -1.72074209166667 -0.81220932875 281.29354875 272.599034166667 57.5211399583333 0 103031.914 0.4 "low_rain"
"328" "22092001_58" "2016-02-28" 8.25375 277.112083333333 272.18875 70.4666666666667 37.2083333333333 0 7.261525875 38.3471020416667 -4.492955 -5.69120669166667 277.428730416667 272.698517083333 71.1435783333333 0.03308105545 101065.625 0 "no_rain"
"329" "22092001_655" "2017-10-17" 2.79708333333333 284.69875 282.81875 88.35 99.75 1.6 2.50199928166667 120.545593625 -1.76206329341667 0.258173955 285.62436625 283.310946666667 86.2771766666667 5.729363045 101356.86 0.2 "low_rain"
"330" "22092001_702" "2017-12-03" 3.03791666666667 279.857916666667 279.214166666667 95.7 304.541666666667 1.8 2.9603374125 318.809689166667 1.50550333083333 -2.176712178 279.78406 278.824650416667 93.72924225 9.019297439 102847.336 1 "low_rain"
"331" "22092001_345" "2016-12-11" 2.74416666666667 281.19625 280.928333333333 98.2541666666667 121.791666666667 3.6 2.35363187916667 119.276146541667 -0.838114023583333 0.8603818886725 281.629015416667 280.9994175 95.9785661666667 1.5619651015 102536.45 1.2 "low_rain"
"332" "22092001_679" "2017-11-10" 5.80958333333333 283.302083333333 282.167916666667 92.85 298.458333333333 0.2 4.6034889125 300.854982916667 3.79543377916667 -2.36556515958333 283.270454583333 281.972347083333 91.7917518333333 12.791869659 102625.086 3.6 "high_rain"
"333" "22092001_176" "2016-06-25" 4.31833333333333 286.65 283.349583333333 81.7291666666667 299.291666666667 0 3.68428619166667 297.450110416667 3.0252767875 -1.91488818333333 286.62234 283.188457916667 80.584632625 0.8748790429 102074.414 0.4 "low_rain"
"334" "22092001_713" "2017-12-14" 6.42041666666667 277.345 275.615416666667 88.5833333333333 264.5 8.6 6.76092544583333 265.113487916667 6.448000225 0.456444422916667 277.756635416667 275.4519925 85.1151099583333 192.569382562 99751.414 4 "high_rain"
"335" "22092001_39" "2016-02-09" 6.3875 276.697083333333 276.024583333333 95.3625 260.5 27.8 6.8453647375 252.7172825 5.79563025833334 1.81628271625 277.517658333333 275.06138 84.1897402916667 213.79004236 99253.16 2 "high_rain"
"336" "22092001_598" "2017-08-21" 2.34458333333333 290.812916666667 288.60375 87.7 147.916666666667 0.2 2.1441302125 154.726682833333 -0.04269416375 0.55506268625 292.100587083333 289.257394583333 85.1193305 0.480293257 101981.88 0.2 "low_rain"
"338" "22092001_177" "2016-06-26" 3.98583333333333 286.7925 284.401666666667 86.575 275.25 0.4 3.24637073333333 271.521047083333 3.05376408333333 0.0370272023333334 287.201190416667 283.915924166667 81.7427310833333 0.14138930352 102149.52 1 "low_rain"
"339" "22092001_514" "2017-05-29" 2.45541666666667 288.355 287.3775 94.0041666666667 255.875 0.4 2.66056364166667 258.222461358333 1.31789080904167 -0.179538285 289.8732575 287.79510625 88.1244804166667 1.996973864 101162.39 0 "no_rain"
"340" "22092001_11" "2016-01-12" 6.53458333333333 277.525833333333 275.20375 85.1208333333333 282.333333333333 6.4 6.04233719583333 282.000904166667 5.52128597916667 -1.2104783884875 277.681273333333 275.1355575 83.8385152083333 135.401245023 99959.23 1.8 "low_rain"
"341" "22092001_709" "2017-12-10" 6.19708333333333 280.015 278.45875 90.0583333333333 224.375 20.5 5.9378494125 222.602716666667 4.3567182725 1.89999158758333 280.085450833333 278.513600416667 90.12841525 246.01635173 98004.61 34.5 "high_rain"
"342" "22092001_698" "2017-11-29" 3.53458333333333 276.1875 274.112916666667 86.4708333333333 312.75 2.8 3.22714939583333 278.40162592776 1.13956459970833 -2.78833313875 276.33366 274.458674166667 87.624005625 11.66729981948 101119.76 6.2 "high_rain"
"343" "22092001_118" "2016-04-28" 3.75083333333333 278.850833333333 274.334583333333 73.6041666666667 267.916666666667 0.6 3.24726211666667 278.40419625 2.94380582916667 -0.352508785 278.928388333333 274.8165475 75.5331486666667 11.11366179 101686.81 8.9 "high_rain"
"344" "22092001_592" "2017-08-15" 2.88166666666667 289.166666666667 285.532916666667 80.4958333333333 286.916666666667 0 2.62788172666667 318.0271235 1.18975657291667 -2.2664097625 288.654700833333 285.627844166667 83.200396625 0.4489304396 101352.48 2.2 "high_rain"
"345" "22092001_538" "2017-06-22" 2.87916666666667 290.749166666667 287.115 81.05 294.208333333333 0.2 2.41557325 278.558676666667 1.58118761041667 -1.02607511375 292.5248075 287.170533333333 73.7356278333333 0.012728751466 101409.53 0.2 "low_rain"
"346" "22092001_413" "2017-02-17" 2.04333333333333 281.18875 279.945 92.3416666666667 197.416666666667 0.2 2.42120195333333 186.629296333333 0.464083832958333 2.09419095375 279.67747375 277.97284625 89.2452998333333 0.036442055 102603.945 0 "no_rain"
"347" "22092001_651" "2017-10-13" 3.18375 287.7975 286.21875 90.7916666666667 217 0 3.2223655375 211.310722083333 1.53924426083333 2.77297555416667 287.70881625 286.023723333333 90.2513716666667 0.1582570341 102409.78 0 "no_rain"
"348" "22092001_385" "2017-01-20" 2.52916666666667 269.478333333333 267.11375 84.4125 92.125 0 2.027301875 86.3212380416667 -1.66665977916667 -0.140555507083333 270.16059625 267.088662916667 78.3586536666667 0 102776.664 0.2 "low_rain"
